40.05 	76.90 	68.01 	77.62 	73.38 	78.16 	69.29 	70.38 	75.03 	40.61 	43.86 	45.34 	48.80 	44.65 	50.93 	50.00 	51.61 	54.67 	5.39 	0.00 	5.00 	5.39 	5.39 	6.40 	6.40 	8.60 	56.65 	58.60 	53.85 	54.12 	50.16 	52.35 	49.24 	45.54 	49.74 	79.06 	78.45 	75.58 	72.80 	72.28 	77.13 	66.94 	71.20 	76.12 	73.16 	75.29 	74.00 	53.15 	5.00 	2.00 	39.05 	16.40 	26.25 	45.65 	51.66 	51.42 	26.25 	19.21 	27.00 	33.53 	56.82 	55.08 	33.97 	25.08 	20.22 	30.81 	27.02 	38.83 	50.04 	43.42 	59.41 	50.54 	58.87 	64.03 	24.17 	37.34 	18.11 	20.25 	57.20 	68.26 	37.34 	48.51 	36.25 	21.59 	24.21 	24.70 	25.24 	33.11 	51.26 	25.50 	37.34 	32.76 	34.79 	46.10 	40.85 	30.41 	45.88 	38.83 	44.94 	29.68 	58.05 
35.06 	72.03 	63.25 	72.80 	68.62 	73.38 	64.62 	65.80 	70.38 	37.74 	40.61 	42.20 	45.34 	42.06 	47.63 	47.17 	48.88 	51.61 	10.20 	5.00 	0.00 	10.20 	2.00 	10.77 	4.00 	12.21 	55.08 	56.65 	52.20 	52.00 	48.38 	50.16 	47.43 	44.15 	47.42 	74.33 	73.68 	70.84 	68.01 	67.45 	72.28 	62.10 	66.29 	71.20 	68.25 	70.52 	69.29 	50.00 	10.00 	3.00 	36.06 	13.93 	22.67 	41.34 	46.84 	46.57 	21.54 	15.62 	27.46 	32.39 	52.48 	50.09 	30.48 	23.54 	15.30 	25.96 	22.02 	34.83 	45.04 	38.60 	54.45 	46.14 	54.23 	60.21 	22.56 	38.33 	18.25 	22.47 	53.26 	64.07 	32.39 	43.57 	31.76 	16.76 	20.52 	22.47 	22.85 	31.32 	46.62 	26.93 	32.39 	27.89 	30.08 	41.59 	36.25 	26.08 	41.11 	38.12 	40.31 	25.61 	53.15 
45.00 	81.39 	72.28 	82.00 	77.62 	82.46 	73.38 	74.33 	79.06 	42.43 	46.10 	47.42 	51.22 	46.10 	53.15 	51.66 	53.15 	56.57 	4.00 	5.39 	10.20 	0.00 	10.00 	2.00 	10.20 	5.00 	60.42 	62.65 	57.70 	58.31 	54.12 	56.60 	53.24 	49.24 	54.08 	84.43 	83.82 	80.96 	78.16 	77.62 	82.46 	72.28 	76.49 	81.39 	78.45 	79.56 	78.16 	55.17 	2.00 	7.28 	43.86 	21.21 	29.15 	49.24 	57.01 	55.90 	31.62 	22.36 	25.50 	33.54 	60.42 	60.21 	39.05 	29.15 	25.50 	35.36 	32.02 	44.10 	55.00 	47.85 	64.20 	55.90 	64.26 	66.85 	25.00 	35.00 	21.19 	17.12 	60.21 	71.59 	42.58 	53.76 	40.16 	26.17 	29.41 	29.21 	26.87 	33.84 	55.36 	27.00 	42.11 	38.08 	40.16 	51.48 	46.24 	35.78 	51.24 	38.28 	49.04 	33.11 	62.65 
35.00 	71.59 	62.64 	72.28 	68.01 	72.80 	63.91 	65.00 	69.64 	36.06 	39.05 	40.61 	43.86 	40.31 	46.10 	45.49 	47.17 	50.00 	10.77 	5.39 	2.00 	10.00 	0.00 	10.20 	2.00 	11.18 	57.01 	58.52 	54.12 	53.85 	50.29 	52.00 	49.34 	46.10 	49.24 	75.03 	74.33 	71.51 	68.62 	68.01 	72.80 	62.64 	66.71 	71.59 	68.66 	69.92 	68.62 	48.41 	10.20 	3.61 	37.74 	15.81 	21.21 	40.31 	47.43 	46.10 	22.36 	14.14 	25.50 	30.41 	51.48 	50.25 	32.02 	25.50 	15.81 	25.50 	22.02 	36.12 	45.00 	38.08 	54.23 	47.17 	55.04 	58.90 	20.62 	36.40 	20.22 	20.81 	52.01 	62.97 	32.76 	43.93 	30.87 	16.28 	22.02 	24.35 	21.02 	29.41 	45.88 	28.79 	32.14 	28.46 	30.87 	42.54 	37.12 	27.20 	41.79 	36.12 	39.56 	24.41 	52.77 
45.04 	81.05 	71.81 	81.58 	77.13 	82.00 	72.80 	73.68 	78.45 	41.04 	44.82 	46.10 	50.00 	44.60 	51.86 	50.21 	51.66 	55.17 	6.00 	6.40 	10.77 	2.00 	10.20 	0.00 	10.00 	3.00 	62.24 	64.41 	59.51 	60.03 	55.90 	58.31 	55.01 	51.08 	55.76 	85.09 	84.43 	81.60 	78.75 	78.16 	82.97 	72.80 	76.90 	81.79 	78.85 	79.08 	77.62 	53.81 	4.00 	8.06 	45.34 	22.67 	28.18 	48.47 	57.57 	55.58 	32.31 	21.54 	23.54 	31.76 	59.62 	60.41 	40.36 	30.89 	25.96 	35.13 	32.14 	45.22 	55.04 	47.52 	64.07 	56.82 	65.00 	65.73 	23.43 	33.00 	23.09 	15.13 	59.17 	70.66 	42.95 	54.13 	39.56 	26.02 	30.61 	30.81 	25.50 	32.20 	54.82 	29.00 	42.01 	38.60 	40.85 	52.33 	47.01 	36.72 	51.87 	36.40 	48.51 	32.31 	62.39 
35.06 	71.20 	62.10 	71.81 	67.45 	72.28 	63.25 	64.26 	68.95 	34.41 	37.54 	39.05 	42.43 	38.59 	44.60 	43.83 	45.49 	48.41 	11.66 	6.40 	4.00 	10.20 	2.00 	10.00 	0.00 	10.44 	58.94 	60.41 	56.04 	55.71 	52.20 	53.85 	51.24 	48.05 	51.08 	75.77 	75.03 	72.24 	69.29 	68.62 	73.38 	63.25 	67.19 	72.03 	69.12 	69.38 	68.01 	46.86 	10.77 	5.00 	39.45 	17.72 	19.85 	39.36 	48.10 	45.71 	23.32 	12.81 	23.54 	28.44 	50.54 	50.49 	33.60 	27.46 	16.55 	25.18 	22.20 	37.48 	45.04 	37.66 	54.08 	48.26 	55.90 	57.63 	18.68 	34.48 	22.20 	19.21 	50.80 	61.91 	33.24 	44.38 	30.08 	16.03 	23.60 	26.25 	19.24 	27.51 	45.22 	30.68 	32.02 	29.15 	31.76 	43.57 	38.08 	28.43 	42.54 	34.13 	38.90 	23.32 	52.47 
45.28 	80.62 	71.20 	81.05 	76.49 	81.39 	72.03 	72.80 	77.62 	39.05 	43.01 	44.20 	48.26 	42.43 	50.00 	48.10 	49.50 	53.15 	9.00 	8.60 	12.21 	5.00 	11.18 	3.00 	10.44 	0.00 	65.00 	67.08 	62.24 	62.65 	58.60 	60.90 	57.70 	53.85 	58.31 	86.16 	85.44 	82.64 	79.71 	79.06 	83.82 	73.68 	77.62 	82.46 	79.56 	78.45 	76.90 	51.86 	7.00 	9.90 	47.63 	25.00 	26.93 	47.43 	58.52 	55.23 	33.54 	20.62 	20.62 	29.15 	58.52 	60.83 	42.43 	33.54 	26.93 	35.00 	32.56 	47.01 	55.23 	47.17 	64.00 	58.31 	66.21 	64.14 	21.21 	30.00 	25.96 	12.17 	57.71 	69.35 	43.68 	54.82 	38.83 	26.08 	32.56 	33.29 	23.60 	29.83 	54.13 	32.00 	42.05 	39.56 	42.05 	53.71 	48.30 	38.28 	52.92 	33.62 	47.85 	31.32 	62.13 
58.52 	89.02 	85.76 	91.40 	90.14 	93.01 	89.19 	91.79 	94.34 	85.15 	85.59 	87.57 	88.28 	90.14 	91.24 	93.54 	95.52 	96.18 	56.80 	56.65 	55.08 	60.42 	57.01 	62.24 	58.94 	65.00 	0.00 	5.00 	3.00 	7.07 	7.00 	8.60 	8.00 	11.18 	11.18 	61.72 	62.65 	60.03 	59.91 	61.03 	65.19 	58.26 	64.03 	68.01 	65.60 	91.26 	91.81 	94.20 	58.60 	55.97 	23.54 	41.23 	70.00 	77.62 	50.00 	71.59 	45.28 	65.19 	82.46 	85.59 	85.44 	61.03 	30.41 	31.62 	50.00 	60.83 	54.45 	33.24 	62.65 	67.68 	71.56 	39.05 	47.42 	97.72 	75.66 	93.41 	39.36 	76.90 	90.80 	96.77 	50.92 	53.85 	69.23 	58.01 	38.01 	32.76 	74.24 	83.22 	76.32 	37.54 	60.44 	47.54 	43.97 	40.50 	42.05 	39.62 	46.65 	91.79 	72.42 	69.18 	73.93 
57.01 	86.02 	83.24 	88.48 	87.46 	90.14 	86.77 	89.44 	91.79 	85.00 	85.15 	87.14 	87.57 	90.00 	90.55 	93.13 	95.13 	95.52 	59.17 	58.60 	56.65 	62.65 	58.52 	64.41 	60.41 	67.08 	5.00 	0.00 	5.83 	5.00 	8.60 	7.00 	9.43 	14.14 	10.00 	57.31 	58.31 	55.76 	55.80 	57.01 	61.03 	54.49 	60.21 	64.03 	61.72 	88.51 	89.19 	93.54 	60.90 	57.78 	23.00 	42.72 	70.18 	76.49 	47.17 	69.64 	45.00 	65.76 	83.82 	86.31 	83.82 	58.31 	30.00 	33.54 	50.25 	60.21 	54.04 	31.78 	60.42 	66.22 	68.96 	36.06 	43.86 	96.30 	76.49 	94.87 	41.88 	78.79 	89.50 	94.92 	49.48 	51.43 	68.47 	58.14 	38.47 	34.18 	74.81 	83.73 	74.63 	41.04 	59.23 	46.53 	42.76 	38.01 	40.16 	39.05 	44.28 	92.57 	71.06 	69.00 	71.55 
55.71 	86.68 	83.22 	89.02 	87.66 	90.60 	86.61 	89.19 	91.81 	82.15 	82.61 	84.59 	85.33 	87.14 	88.28 	90.55 	92.54 	93.21 	54.12 	53.85 	52.20 	57.70 	54.12 	59.51 	56.04 	62.24 	3.00 	5.83 	0.00 	5.39 	4.00 	6.40 	5.00 	8.60 	8.60 	60.42 	61.27 	58.59 	58.31 	59.36 	63.63 	56.40 	62.20 	66.29 	63.82 	88.81 	89.31 	91.24 	55.90 	53.14 	20.62 	38.33 	67.00 	74.73 	47.63 	68.88 	42.30 	62.20 	79.56 	82.61 	82.64 	58.60 	27.46 	28.79 	47.00 	57.87 	51.48 	30.46 	60.03 	64.85 	69.07 	36.80 	45.45 	94.87 	72.69 	90.52 	36.72 	74.09 	87.93 	94.02 	48.10 	51.31 	66.29 	55.01 	35.01 	29.83 	71.25 	80.22 	73.54 	35.36 	57.57 	44.64 	41.11 	38.01 	39.36 	36.67 	44.10 	88.81 	69.57 	66.19 	71.34 
52.20 	82.01 	78.89 	84.40 	83.22 	86.02 	82.37 	85.00 	87.46 	80.00 	80.16 	82.15 	82.61 	85.00 	85.59 	88.14 	90.14 	90.55 	54.92 	54.12 	52.00 	58.31 	53.85 	60.03 	55.71 	62.65 	7.07 	5.00 	5.39 	0.00 	5.39 	2.00 	5.83 	11.18 	5.00 	55.04 	55.90 	53.24 	53.00 	54.08 	58.31 	51.22 	57.01 	61.03 	58.60 	84.31 	84.91 	88.57 	56.60 	53.23 	18.00 	38.08 	65.19 	71.59 	43.01 	65.00 	40.00 	60.83 	79.06 	81.39 	79.06 	54.08 	25.00 	29.15 	45.28 	55.23 	49.04 	26.93 	55.90 	61.40 	64.66 	32.02 	40.36 	91.48 	71.59 	90.14 	37.80 	74.25 	84.65 	90.25 	44.64 	47.01 	63.51 	53.15 	33.54 	29.55 	69.87 	78.77 	69.89 	37.80 	54.34 	41.59 	37.85 	33.62 	35.47 	34.06 	39.82 	87.66 	66.22 	64.00 	67.12 
52.00 	83.63 	79.88 	85.91 	84.40 	87.46 	83.22 	85.76 	88.48 	78.16 	78.64 	80.62 	81.39 	83.15 	84.34 	86.58 	88.57 	89.27 	50.61 	50.16 	48.38 	54.12 	50.29 	55.90 	52.20 	58.60 	7.00 	8.60 	4.00 	5.39 	0.00 	5.00 	1.00 	5.83 	5.83 	58.87 	59.62 	56.86 	56.36 	57.31 	61.72 	54.08 	59.91 	64.14 	61.59 	85.60 	86.02 	87.30 	52.35 	49.40 	16.76 	34.48 	63.00 	70.88 	44.60 	65.30 	38.33 	58.22 	75.69 	78.64 	78.92 	55.44 	23.54 	25.08 	43.00 	53.94 	47.52 	26.83 	56.60 	61.10 	65.80 	33.97 	43.01 	91.08 	68.73 	86.68 	33.29 	70.38 	84.12 	90.38 	44.38 	48.01 	62.37 	51.01 	31.02 	25.96 	67.27 	76.24 	69.86 	32.65 	53.76 	40.80 	37.34 	34.83 	35.85 	32.76 	40.80 	84.85 	65.79 	62.20 	67.96 
50.29 	80.43 	77.18 	82.80 	81.54 	84.40 	80.62 	83.24 	85.76 	78.00 	78.16 	80.16 	80.62 	83.00 	83.60 	86.15 	88.14 	88.57 	53.25 	52.35 	50.16 	56.60 	52.00 	58.31 	53.85 	60.90 	8.60 	7.00 	6.40 	2.00 	5.00 	0.00 	5.10 	10.44 	3.00 	54.23 	55.04 	52.33 	51.97 	53.00 	57.31 	50.00 	55.80 	59.91 	57.43 	82.66 	83.22 	86.58 	54.92 	51.43 	16.00 	36.25 	63.20 	69.63 	41.40 	63.16 	38.00 	58.86 	77.16 	79.43 	77.16 	52.43 	23.00 	27.46 	43.29 	53.24 	47.04 	25.00 	54.12 	59.48 	62.97 	30.48 	39.05 	89.56 	69.63 	88.26 	36.24 	72.45 	82.71 	88.39 	42.72 	45.28 	61.52 	51.16 	31.58 	27.73 	67.90 	76.79 	68.01 	36.62 	52.39 	39.62 	35.90 	31.91 	33.62 	32.06 	38.08 	85.70 	64.29 	62.00 	65.37 
51.08 	82.88 	79.06 	85.15 	83.60 	86.68 	82.38 	84.91 	87.66 	77.16 	77.65 	79.63 	80.41 	82.15 	83.36 	85.59 	87.57 	88.28 	49.74 	49.24 	47.43 	53.24 	49.34 	55.01 	51.24 	57.70 	8.00 	9.43 	5.00 	5.83 	1.00 	5.10 	0.00 	5.39 	5.39 	58.52 	59.24 	56.46 	55.90 	56.82 	61.27 	53.54 	59.36 	63.63 	61.06 	84.81 	85.21 	86.31 	51.48 	48.47 	15.81 	33.53 	62.00 	69.92 	43.86 	64.41 	37.34 	57.22 	74.73 	77.65 	78.00 	54.67 	22.56 	24.17 	42.00 	52.95 	46.53 	25.94 	55.76 	60.17 	65.00 	33.30 	42.44 	90.14 	67.74 	85.73 	32.45 	69.46 	83.17 	89.47 	43.46 	47.20 	61.39 	50.01 	30.02 	25.00 	66.27 	75.24 	68.94 	32.02 	52.81 	39.85 	36.40 	34.06 	34.99 	31.78 	40.00 	83.86 	64.85 	61.20 	67.12 
51.48 	84.85 	80.43 	87.00 	85.15 	88.46 	83.60 	86.02 	89.02 	75.66 	76.49 	78.45 	79.56 	80.62 	82.46 	84.34 	86.31 	87.32 	45.62 	45.54 	44.15 	49.24 	46.10 	51.08 	48.05 	53.85 	11.18 	14.14 	8.60 	11.18 	5.83 	10.44 	5.39 	0.00 	10.00 	62.64 	63.25 	60.41 	59.62 	60.42 	65.00 	56.82 	62.65 	67.08 	64.41 	86.45 	86.68 	85.38 	47.42 	44.92 	16.40 	30.41 	60.21 	69.64 	46.10 	65.19 	36.40 	55.00 	71.59 	75.17 	78.26 	56.57 	22.36 	20.62 	40.31 	52.20 	45.61 	27.02 	57.01 	60.37 	66.60 	36.06 	45.65 	90.08 	65.19 	82.46 	28.18 	65.79 	83.01 	89.94 	43.91 	48.84 	60.73 	48.37 	28.28 	22.09 	64.01 	73.01 	69.35 	26.91 	52.80 	39.81 	36.72 	36.12 	36.24 	31.38 	41.73 	81.30 	64.88 	59.84 	68.41 
47.43 	78.10 	74.63 	80.43 	79.06 	82.01 	78.03 	80.62 	83.22 	75.00 	75.17 	77.16 	77.65 	80.00 	80.62 	83.15 	85.15 	85.59 	50.80 	49.74 	47.42 	54.08 	49.24 	55.76 	51.08 	58.31 	11.18 	10.00 	8.60 	5.00 	5.83 	3.00 	5.39 	10.00 	0.00 	53.14 	53.85 	51.08 	50.54 	51.48 	55.90 	48.26 	54.08 	58.31 	55.76 	80.21 	80.71 	83.60 	52.43 	48.76 	13.00 	33.54 	60.21 	66.71 	39.05 	60.42 	35.00 	55.90 	74.33 	76.49 	74.33 	50.00 	20.00 	25.00 	40.31 	50.25 	44.05 	22.14 	51.48 	56.61 	60.46 	28.28 	37.20 	86.68 	66.71 	85.44 	33.97 	69.77 	79.81 	85.62 	39.85 	42.72 	58.55 	48.17 	28.64 	25.06 	64.94 	73.82 	65.19 	34.99 	49.48 	36.67 	32.98 	29.41 	30.87 	29.07 	35.51 	82.76 	61.40 	59.00 	62.77 
44.20 	42.00 	46.10 	45.00 	47.27 	47.00 	50.01 	52.95 	52.24 	75.82 	72.62 	74.20 	71.28 	79.65 	73.78 	79.06 	80.71 	78.03 	83.24 	79.06 	74.33 	84.43 	75.03 	85.09 	75.77 	86.16 	61.72 	57.31 	60.42 	55.04 	58.87 	54.23 	58.52 	62.64 	53.14 	0.00 	2.00 	3.61 	7.07 	8.60 	7.00 	13.45 	13.00 	12.00 	12.37 	47.10 	49.25 	76.32 	83.82 	77.16 	50.25 	66.10 	69.20 	58.60 	27.73 	44.65 	52.81 	70.49 	91.26 	86.45 	57.70 	29.73 	50.04 	65.03 	59.24 	55.22 	54.59 	43.10 	36.80 	48.84 	35.78 	30.07 	20.40 	69.64 	80.21 	101.21 	73.33 	93.06 	65.74 	63.32 	42.94 	32.45 	58.00 	61.77 	56.89 	62.13 	76.40 	82.13 	50.77 	80.00 	48.41 	46.62 	44.27 	33.54 	38.33 	49.24 	33.24 	91.97 	52.63 	64.66 	40.25 
43.01 	40.00 	44.15 	43.00 	45.28 	45.00 	48.05 	50.99 	50.25 	74.33 	71.06 	72.62 	69.63 	78.10 	72.11 	77.42 	79.06 	76.32 	82.71 	78.45 	73.68 	83.82 	74.33 	84.43 	75.03 	85.44 	62.65 	58.31 	61.27 	55.90 	59.62 	55.04 	59.24 	63.25 	53.85 	2.00 	0.00 	3.00 	5.83 	7.07 	5.00 	12.21 	11.18 	10.00 	10.44 	45.10 	47.27 	74.63 	83.24 	76.54 	50.49 	65.76 	68.01 	57.01 	26.93 	43.01 	52.20 	69.46 	90.14 	85.15 	55.90 	28.28 	50.00 	65.00 	58.52 	54.08 	53.67 	43.01 	35.36 	47.38 	34.00 	30.00 	20.10 	67.78 	79.06 	100.00 	73.17 	92.13 	63.95 	61.40 	42.05 	31.38 	56.64 	60.83 	56.57 	62.03 	75.21 	80.81 	49.09 	80.02 	47.20 	45.88 	43.68 	33.24 	37.85 	48.84 	32.57 	90.61 	51.09 	63.41 	38.47 
40.61 	40.11 	43.57 	43.10 	45.04 	45.10 	47.52 	50.49 	50.04 	72.35 	69.20 	70.80 	67.96 	76.22 	70.49 	75.72 	77.39 	74.79 	79.81 	75.58 	70.84 	80.96 	71.51 	81.60 	72.24 	82.64 	60.03 	55.76 	58.59 	53.24 	56.86 	52.33 	56.46 	60.41 	51.08 	3.61 	3.00 	0.00 	3.61 	5.39 	5.83 	9.90 	10.20 	10.44 	10.00 	45.00 	47.04 	73.06 	80.36 	73.68 	47.52 	62.80 	65.60 	55.22 	24.17 	41.34 	49.34 	66.89 	87.66 	82.88 	54.63 	26.25 	47.00 	62.00 	55.71 	51.61 	51.00 	40.01 	33.30 	45.34 	32.70 	27.00 	17.12 	66.73 	76.61 	97.62 	70.18 	89.47 	62.65 	60.64 	39.36 	28.84 	54.45 	58.18 	53.60 	59.03 	72.80 	78.57 	47.51 	77.03 	44.82 	43.08 	40.80 	30.27 	34.93 	45.89 	29.73 	88.41 	49.20 	61.07 	37.16 
37.20 	37.34 	40.31 	40.31 	42.00 	42.30 	44.28 	47.27 	47.00 	68.77 	65.60 	67.20 	64.35 	72.62 	66.89 	72.11 	73.78 	71.20 	77.13 	72.80 	68.01 	78.16 	68.62 	78.75 	69.29 	79.71 	59.91 	55.80 	58.31 	53.00 	56.36 	51.97 	55.90 	59.62 	50.54 	7.07 	5.83 	3.61 	0.00 	2.00 	5.39 	6.40 	7.00 	8.60 	7.28 	42.05 	44.00 	69.46 	77.62 	70.88 	46.10 	60.41 	62.20 	51.61 	21.19 	37.74 	46.57 	63.63 	84.31 	79.40 	51.08 	22.67 	45.10 	60.07 	52.81 	48.26 	47.85 	38.05 	29.73 	41.77 	29.15 	25.18 	15.03 	63.25 	73.24 	94.20 	68.03 	86.31 	59.09 	57.27 	36.25 	25.55 	50.93 	55.01 	51.24 	57.01 	69.40 	75.07 	43.91 	75.17 	41.40 	40.16 	38.08 	28.02 	32.39 	43.42 	26.93 	84.90 	45.61 	57.63 	33.62 
36.06 	35.36 	38.33 	38.33 	40.00 	40.31 	42.30 	45.28 	45.00 	67.27 	64.03 	65.60 	62.68 	71.06 	65.19 	70.46 	72.11 	69.46 	76.69 	72.28 	67.45 	77.62 	68.01 	78.16 	68.62 	79.06 	61.03 	57.01 	59.36 	54.08 	57.31 	53.00 	56.82 	60.42 	51.48 	8.60 	7.07 	5.39 	2.00 	0.00 	5.00 	5.39 	5.00 	7.07 	5.39 	40.05 	42.00 	67.74 	77.13 	70.34 	46.57 	60.21 	61.03 	50.00 	20.62 	36.06 	46.10 	62.65 	83.22 	78.10 	49.24 	21.21 	45.28 	60.21 	52.20 	47.17 	47.01 	38.21 	28.28 	40.31 	27.31 	25.50 	15.30 	61.35 	72.11 	93.01 	68.00 	85.43 	57.27 	55.32 	35.47 	24.60 	49.58 	54.13 	51.09 	57.08 	68.24 	73.76 	42.19 	75.33 	40.22 	39.56 	37.66 	28.02 	32.14 	43.19 	26.48 	83.55 	44.05 	56.40 	31.78 
40.31 	35.00 	39.29 	38.00 	40.31 	40.00 	43.17 	46.10 	45.28 	70.71 	67.27 	68.77 	65.60 	74.33 	68.01 	73.41 	75.00 	72.11 	81.58 	77.13 	72.28 	82.46 	72.80 	82.97 	73.38 	83.82 	65.19 	61.03 	63.63 	58.31 	61.72 	57.31 	61.27 	65.00 	55.90 	7.00 	5.00 	5.83 	5.39 	5.00 	0.00 	10.20 	7.07 	5.00 	5.83 	40.11 	42.30 	70.46 	82.00 	75.19 	51.42 	65.19 	65.19 	53.15 	25.50 	39.05 	50.99 	67.08 	87.46 	82.01 	51.48 	25.00 	50.25 	65.19 	57.01 	51.48 	51.62 	43.19 	32.02 	43.93 	29.68 	30.41 	20.22 	63.16 	76.32 	97.08 	73.00 	89.96 	59.54 	56.61 	40.16 	29.15 	53.41 	58.69 	56.08 	62.07 	72.40 	77.62 	45.00 	80.31 	44.42 	44.38 	42.58 	33.02 	37.12 	48.17 	31.40 	87.32 	47.38 	60.46 	34.13 
30.81 	34.48 	36.00 	37.36 	38.33 	39.29 	40.00 	43.00 	43.29 	62.48 	59.41 	61.03 	58.31 	66.40 	60.90 	66.04 	67.74 	65.30 	71.39 	66.94 	62.10 	72.28 	62.64 	72.80 	63.25 	73.68 	58.26 	54.49 	56.40 	51.22 	54.08 	50.00 	53.54 	56.82 	48.26 	13.45 	12.21 	9.90 	6.40 	5.39 	10.20 	0.00 	5.83 	10.44 	7.62 	38.64 	40.31 	63.53 	71.81 	65.00 	42.38 	55.08 	55.80 	45.49 	15.30 	31.76 	40.79 	57.31 	77.94 	73.00 	45.54 	16.40 	40.61 	55.44 	46.84 	41.88 	41.63 	33.54 	23.43 	35.47 	23.77 	21.19 	11.18 	57.97 	66.85 	87.80 	63.03 	80.06 	53.49 	52.47 	30.08 	19.24 	44.55 	48.75 	46.01 	52.24 	63.01 	68.68 	38.01 	70.58 	35.00 	34.21 	32.39 	23.19 	27.02 	38.05 	21.21 	78.52 	39.41 	51.22 	28.16 
33.54 	30.41 	33.38 	33.38 	35.00 	35.36 	37.34 	40.31 	40.00 	63.64 	60.21 	61.72 	58.60 	67.27 	61.03 	66.40 	68.01 	65.19 	75.80 	71.20 	66.29 	76.49 	66.71 	76.90 	67.19 	77.62 	64.03 	60.21 	62.20 	57.01 	59.91 	55.80 	59.36 	62.65 	54.08 	13.00 	11.18 	10.20 	7.00 	5.00 	7.07 	5.83 	0.00 	5.00 	2.00 	35.06 	37.00 	63.51 	76.12 	69.23 	48.10 	60.00 	58.31 	46.10 	20.00 	32.02 	45.28 	60.42 	80.62 	75.00 	44.72 	18.03 	46.10 	60.83 	50.99 	44.72 	45.22 	39.05 	25.00 	36.88 	22.83 	26.93 	17.00 	56.65 	69.46 	90.14 	68.18 	83.38 	52.77 	50.45 	33.96 	22.80 	46.40 	52.20 	51.04 	57.56 	65.51 	70.60 	38.01 	75.95 	37.59 	38.47 	37.05 	28.64 	32.06 	43.01 	26.00 	80.28 	40.31 	53.54 	27.29 
38.08 	30.00 	34.48 	33.00 	35.36 	35.00 	38.33 	41.23 	40.31 	67.27 	63.64 	65.07 	61.72 	70.71 	64.03 	69.53 	71.06 	68.01 	80.75 	76.12 	71.20 	81.39 	71.59 	81.79 	72.03 	82.46 	68.01 	64.03 	66.29 	61.03 	64.14 	59.91 	63.63 	67.08 	58.31 	12.00 	10.00 	10.44 	8.60 	7.07 	5.00 	10.44 	5.00 	0.00 	3.00 	35.13 	37.34 	66.40 	81.05 	74.15 	52.81 	65.00 	62.65 	49.50 	25.00 	35.36 	50.25 	65.00 	85.00 	79.06 	47.17 	22.36 	50.99 	65.76 	55.90 	49.24 	50.00 	43.93 	29.15 	40.80 	25.61 	31.62 	21.54 	58.60 	73.82 	94.34 	73.17 	88.02 	55.23 	51.87 	38.83 	27.66 	50.48 	56.92 	56.04 	62.51 	69.84 	74.63 	41.11 	80.89 	42.05 	43.42 	42.05 	33.54 	37.05 	48.01 	31.00 	84.20 	43.93 	57.80 	30.00 
35.34 	30.15 	33.73 	33.14 	35.06 	35.13 	37.66 	40.61 	40.05 	65.07 	61.55 	63.03 	59.82 	68.62 	62.20 	67.62 	69.20 	66.29 	77.78 	73.16 	68.25 	78.45 	68.66 	78.85 	69.12 	79.56 	65.60 	61.72 	63.82 	58.60 	61.59 	57.43 	61.06 	64.41 	55.76 	12.37 	10.44 	10.00 	7.28 	5.39 	5.83 	7.62 	2.00 	3.00 	0.00 	35.00 	37.05 	64.64 	78.09 	71.20 	49.98 	62.00 	60.03 	47.42 	22.00 	33.30 	47.27 	62.24 	82.37 	76.61 	45.65 	19.72 	48.05 	62.80 	52.95 	46.52 	47.13 	41.00 	26.63 	38.42 	23.85 	28.79 	18.79 	57.38 	71.20 	91.81 	70.18 	85.23 	53.71 	50.96 	35.90 	24.74 	48.01 	54.08 	53.04 	59.54 	67.23 	72.20 	39.20 	77.93 	39.36 	40.45 	39.05 	30.59 	34.06 	45.01 	28.00 	81.84 	41.73 	55.23 	28.30 
37.74 	5.83 	7.28 	3.61 	2.00 	3.00 	7.28 	8.60 	5.39 	48.05 	43.17 	43.68 	38.90 	49.34 	39.92 	45.69 	46.52 	42.06 	80.65 	75.29 	70.52 	79.56 	69.92 	79.08 	69.38 	78.45 	91.26 	88.51 	88.81 	84.31 	85.60 	82.66 	84.81 	86.45 	80.21 	47.10 	45.10 	45.00 	42.05 	40.05 	40.11 	38.64 	35.06 	35.13 	35.00 	0.00 	2.83 	41.15 	80.08 	73.38 	70.09 	71.20 	52.24 	32.00 	41.34 	24.17 	55.76 	57.87 	72.17 	62.80 	22.56 	30.23 	65.07 	76.61 	57.70 	44.60 	49.66 	59.46 	29.73 	31.95 	19.85 	52.48 	46.24 	28.43 	62.00 	78.45 	80.62 	79.06 	28.64 	19.80 	44.20 	37.64 	39.62 	53.76 	64.64 	73.01 	58.01 	58.55 	24.33 	90.21 	38.91 	49.41 	51.09 	50.80 	50.25 	57.63 	44.82 	65.97 	30.59 	47.38 	18.60 
